item_id,week,date,country,party_id,party,camp,source_type,provenance,outlet,title,source_url,archive_url,summary,actors,quote_index,speaker,original_quote,translation,cluster_id,cluster_size,confidence,jda_category,coder,coded_date,notes
f2b3afff1349fa3a5b50,2026-W39,2026-09-19,GR,mera25,MeRA25,far-left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/8-chronia-choris-ton-zak-8-chronia-agonas-gia-dikaiosyni-kai-oratotita-deftera-21-septemvriou/,,"MeRA25 announced support for a demonstration and march on Monday 21 September at 18:30 at Gladstownos and gatherings across Greece marking eight years since the killing of Zak Kostopoulos, calling for justice and continued struggle against transphobia, homophobia, racism, patriarchy, and fascism.",MeRA25,0,MeRA25,8 χρόνια μετά την άγρια δολοφονία του Ζακ στο κέντρο της Αθήνας ο αγώνας για δικαιοσύνη και ορατότητα συνεχίζεται.,8 years after the brutal murder of Zak in the center of Athens the struggle for justice and visibility continues.,mera25-5,1,high,,,,
f2b3afff1349fa3a5b50,2026-W39,2026-09-19,GR,mera25,MeRA25,far-left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/8-chronia-choris-ton-zak-8-chronia-agonas-gia-dikaiosyni-kai-oratotita-deftera-21-septemvriou/,,"MeRA25 announced support for a demonstration and march on Monday 21 September at 18:30 at Gladstownos and gatherings across Greece marking eight years since the killing of Zak Kostopoulos, calling for justice and continued struggle against transphobia, homophobia, racism, patriarchy, and fascism.",MeRA25,1,MeRA25,"Χρέος μας είναι να συνεχίσουμε τον αγώνα ενάντια σε κάθε μορφή πατριαρχίας, σεξισμού, ομοφοβίας, τρανσφοβίας, ρατσισμού και φασισμού.","It is our duty to continue the struggle against every form of patriarchy, sexism, homophobia, transphobia, racism and fascism.",mera25-5,1,high,,,,
f2b3afff1349fa3a5b50,2026-W39,2026-09-19,GR,mera25,MeRA25,far-left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/8-chronia-choris-ton-zak-8-chronia-agonas-gia-dikaiosyni-kai-oratotita-deftera-21-septemvriou/,,"MeRA25 announced support for a demonstration and march on Monday 21 September at 18:30 at Gladstownos and gatherings across Greece marking eight years since the killing of Zak Kostopoulos, calling for justice and continued struggle against transphobia, homophobia, racism, patriarchy, and fascism.",MeRA25,2,MeRA25,"Ως ΛΟΑΤΚΙ+ άτομα και ως άτομα που στεκόμαστε στο πλευρό της ΛΟΑΤΚΙ+ κοινότητας, στηρίζουμε μαζί με άλλες συλλογικότητες τη συγκέντρωση και πορεία την Δευτέρα 21 Σεπτεμβρίου στις 18:30 στη Γλάδστωνος και τις συγκεντρώσεις σε όλη την Ελλάδα.","As LGBTQI+ people and as people who stand by the side of the LGBTQI+ community, we support together with other collectives the gathering and march on Monday 21 September at 18:30 at Gladstownos and the gatherings across Greece.",mera25-5,1,high,,,,
a7f3728be94b126ffd2e,2026-W39,2026-09-18,GR,mera25,MeRA25,far-left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/dilosi-tou-g-varoufaki-gia-ti-margarita-papandreou/,,"MeRA25 Secretary Yanis Varoufakis issued a statement commemorating Margarita Papandreou, praising her legacy for advancing Greek women's freedom and independence.",Γιάνης Βαρουφάκης,0,Γιάνης Βαρουφάκης,"Το πέρασμα της από αυτό τον κόσμο άφησε τις Ελληνίδες πιο ελεύθερες, πιο ανεξάρτητες, πιο ικανές να ορίζουν τις τύχες τους. Στη Μαργαρίτα Παπανδρέου αξίζουν τιμές που κάποια στιγμή θα αποδοθούν. Θα μου λειψει η σκέψη της φυσικής της παρουσίας. Και θα την κρατώ στη σκέψη μου.","Her passing from this world left Greek women more free, more independent, more capable of determining their own fates. Margarita Papandreou deserves honors that will be bestowed at some point. I will miss the thought of her physical presence. And I will keep her in my thoughts.",mera25-3,1,high,,,,
1341f8447393c502f45b,2026-W39,2026-09-18,GR,mera25,MeRA25,far-left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/apolyti-stirixi-ton-aitimaton-kai-tou-agona-tis-epitropis-foreon-kai-katoikon-agias-paraskevis/,,"MeRA25 met with the Committee of Organizations and Residents of Agia Paraskevi on 14 September 2026 and declared full support for their demands to protect Mount Hymettus from development, transfer Ministry of Agricultural Development land to the municipality as green space, and coordinate inter-municipal resistance against government plans.",Periklis Zikas; Panagiotis Antoniou,0,MeRA25,"Ως ΜέΡΑ25 Ενωτική Αριστερά δηλώσαμε ότι στηρίζουμε με όλες μας τις δυνάμεις τη διεκδίκηση-στόχο της Επιτροπής να αποδοθεί η μεγάλη έκταση του Υπουργείου Αγροτικής Ανάπτυξης (εξαιρουμένων των κτιριακών εγκαταστάσεων) στον Δήμο Αγίας Παρασκευής, ως πράσινος ελεύθερος χώρος αναψυχής",As MeRA25 United Left we declared that we support with all our forces the Committee's demand-goal that the large area of the Ministry of Agricultural Development (excluding building facilities) be transferred to the Municipality of Agia Paraskevi as a green open recreational space,mera25-2,1,high,,,,
1341f8447393c502f45b,2026-W39,2026-09-18,GR,mera25,MeRA25,far-left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/apolyti-stirixi-ton-aitimaton-kai-tou-agona-tis-epitropis-foreon-kai-katoikon-agias-paraskevis/,,"MeRA25 met with the Committee of Organizations and Residents of Agia Paraskevi on 14 September 2026 and declared full support for their demands to protect Mount Hymettus from development, transfer Ministry of Agricultural Development land to the municipality as green space, and coordinate inter-municipal resistance against government plans.",Periklis Zikas; Panagiotis Antoniou,1,MeRA25,"Ως ΜέΡΑ25 Ενωτική Αριστερά θεωρούμε τα ζητήματα κλιματικής κρίσης, βιώσιμης πόλης, πρασίνου και προστασίας του περιβάλλοντος κορυφαία στο πρόγραμμά μας και από τις πιο σημαντικές μάχες της εποχής μας!","As MeRA25 United Left we consider the issues of climate crisis, sustainable city, green spaces and environmental protection as top priorities in our program and among the most important battles of our era!",mera25-2,1,high,,,,
403b7a3fe3fa0e9321f3,2026-W39,2026-09-17,GR,mera25,MeRA25,far-left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/mnimi-simainei-antistasi-paraskevi-18-septemvriou-stis-1730-sto-mnimeio-tou-pavlou-fyssa/,,"MeRA25 calls for mass participation in a memorial march on 18 September 2026 marking 13 years since the murder of Pavlos Fyssas by Golden Dawn, framing the event as urgent antifascist vigilance coinciding with the release of convicted neo-Nazi Ilias Kasidiaris.",MeRA25,0,MeRA25,"Ως ΜέΡΑ25 Ενωτική Αριστερά απευθύνουμε κάλεσμα μαζικής συμμετοχής στην πορεία μνήμης για τα 13 χρόνια από τη δολοφονία του Παύλου Φύσσα, στο Κερατσίνι από το τάγμα εφόδου της ΧΑ.",As MeRA25 United Left we issue a call for mass participation in the memorial march for 13 years since the murder of Pavlos Fyssas in Keratsini by the assault battalion of Golden Dawn.,mera25-1,1,high,,,,
403b7a3fe3fa0e9321f3,2026-W39,2026-09-17,GR,mera25,MeRA25,far-left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/mnimi-simainei-antistasi-paraskevi-18-septemvriou-stis-1730-sto-mnimeio-tou-pavlou-fyssa/,,"MeRA25 calls for mass participation in a memorial march on 18 September 2026 marking 13 years since the murder of Pavlos Fyssas by Golden Dawn, framing the event as urgent antifascist vigilance coinciding with the release of convicted neo-Nazi Ilias Kasidiaris.",MeRA25,1,MeRA25,"Δεν θα επιτρέψουμε το σκοτάδι του νεοναζισμού και ο φόβος να επιστρέψει στους δρόμους και τις γειτονιές μας, ούτε θα δεχτούμε το ξέπλυμα των εγκλημάτων τους από ένα σύστημα που τους χρησιμοποιεί ως χρήσιμα εργαλεία.","We will not allow the darkness of neo-Nazism and fear to return to our streets and neighborhoods, nor will we accept the whitewashing of their crimes by a system that uses them as useful tools.",mera25-1,1,high,,,,
551c95271db67049c2d3,2026-W39,2026-09-17,GR,mera25,MeRA25,far-left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/g-varoufakis-perasan-polla-lefta-apo-tin-elliniki-agora-choris-na-stamatisoun-stous-mikromesaious/,,"Yanis Varoufakis, Secretary of MeRA25, gave an interview on City FM 106.1 criticizing that much money passed through the Greek market without reaching small and medium-sized businesses.",Γιάνης Βαρουφάκης,0,Γιάνης Βαρουφάκης,Πέρασαν πολλά λεφτά από την ελληνική αγορά χωρίς να σταματήσουν στους μικρομεσαίους,Much money passed through the Greek market without stopping at small and medium-sized businesses,mera25-0,1,high,,,,
5903d32d0085d5384fc7,2026-W39,2026-09-20,GR,mera25,MeRA25,far-left,press,press_characterisation,tovima.com,Varoufakis to Stand Trial on Drug Charges - tovima.com,https://news.google.com/rss/articles/CBMifkFVX3lxTE5KclVzQzBfYlYtb1NCVWtMd0xyeFBMT3dLVzFRVDBxVGZRMVFLZE1MbUJCZExybHRmTXhEd0lGOEFPbzRnaUw4QkFCMXRPeHpVQXVVZXg3aVZ6UGFSYWRDY1l2aFp4Mm9OcXlKeC04eUkyZHlqYXNaYXp5bmFFZ9IBgwFBVV95cUxPV2ZLNWV1TXd1YzY1RmJHUmRzbUlzdGY5eEFyMk9NOWIwSGZvSVQ5QTMxRWxIU1JleldvTnlqeUlqUmtBVkZ0eTlvd3B0UEhrU0oxWWhTQ01LcjVIczZ1ZUVUZldFOHpQTTlUT2RveWtpSkh5OGhwMzV6ZEpWdXlTeWJQbw?oc=5,,"Yanis Varoufakis, leader of MeRA25, is reported to face trial on drug charges.",Yanis Varoufakis,,,,,mera25-6,1,high,,,,
09a09bbe6cb4d9e70cbe,2026-W39,2026-09-20,GR,syriza,SYRIZA,far-left,party_search,party_document,syriza.gr,ΣΥΡΙΖΑ-ΠΣ – Επίσημη Ιστοσελίδα του Συνασπισμού Ριζοσπαστικής Αριστεράς,https://syriza.gr/,,"SYRIZA-PS website displays recent statements by party officials including Dourou accusing New Democracy of blackmailing voters with Greek-Turkish relations, Pappas criticizing government fiscal policy with 9 billion surplus, and Arvanitis addressing the European Parliament on far-right rise and demographic crisis.",Rena Dourou; Nikos Pappas; Dimitris Melidis; Giorgos Papaileiou; Kostas Arvanitis; Elena Akrita,0,Rena Dourou,Η ΝΔ εκβιάζει την ψήφο με τα ελληνοτουρκικά,New Democracy is blackmailing the vote with Greek-Turkish relations,syriza-5,1,high,,,,
09a09bbe6cb4d9e70cbe,2026-W39,2026-09-20,GR,syriza,SYRIZA,far-left,party_search,party_document,syriza.gr,ΣΥΡΙΖΑ-ΠΣ – Επίσημη Ιστοσελίδα του Συνασπισμού Ριζοσπαστικής Αριστεράς,https://syriza.gr/,,"SYRIZA-PS website displays recent statements by party officials including Dourou accusing New Democracy of blackmailing voters with Greek-Turkish relations, Pappas criticizing government fiscal policy with 9 billion surplus, and Arvanitis addressing the European Parliament on far-right rise and demographic crisis.",Rena Dourou; Nikos Pappas; Dimitris Melidis; Giorgos Papaileiou; Kostas Arvanitis; Elena Akrita,1,Nikos Pappas,"Με 9 δισ. πλεόνασμα ως τον Ιούλιο, δεν…","With 9 billion surplus until July, not...",syriza-5,1,high,,,,
09a09bbe6cb4d9e70cbe,2026-W39,2026-09-20,GR,syriza,SYRIZA,far-left,party_search,party_document,syriza.gr,ΣΥΡΙΖΑ-ΠΣ – Επίσημη Ιστοσελίδα του Συνασπισμού Ριζοσπαστικής Αριστεράς,https://syriza.gr/,,"SYRIZA-PS website displays recent statements by party officials including Dourou accusing New Democracy of blackmailing voters with Greek-Turkish relations, Pappas criticizing government fiscal policy with 9 billion surplus, and Arvanitis addressing the European Parliament on far-right rise and demographic crisis.",Rena Dourou; Nikos Pappas; Dimitris Melidis; Giorgos Papaileiou; Kostas Arvanitis; Elena Akrita,2,Dimitris Melidis,Μόνο με ισχυρό ΣΥΡΙΖΑ-ΠΣ μπορεί να υπάρξει αλλαγή,Only with a strong SYRIZA-PS can there be change,syriza-5,1,high,,,,
09a09bbe6cb4d9e70cbe,2026-W39,2026-09-20,GR,syriza,SYRIZA,far-left,party_search,party_document,syriza.gr,ΣΥΡΙΖΑ-ΠΣ – Επίσημη Ιστοσελίδα του Συνασπισμού Ριζοσπαστικής Αριστεράς,https://syriza.gr/,,"SYRIZA-PS website displays recent statements by party officials including Dourou accusing New Democracy of blackmailing voters with Greek-Turkish relations, Pappas criticizing government fiscal policy with 9 billion surplus, and Arvanitis addressing the European Parliament on far-right rise and demographic crisis.",Rena Dourou; Nikos Pappas; Dimitris Melidis; Giorgos Papaileiou; Kostas Arvanitis; Elena Akrita,3,Giorgos Papaileiou,Το φασισμό βαθιά κατάλαβέ τον. Δε θα πεθάνει…,Understand fascism deeply. It will not die...,syriza-5,1,high,,,,
09a09bbe6cb4d9e70cbe,2026-W39,2026-09-20,GR,syriza,SYRIZA,far-left,party_search,party_document,syriza.gr,ΣΥΡΙΖΑ-ΠΣ – Επίσημη Ιστοσελίδα του Συνασπισμού Ριζοσπαστικής Αριστεράς,https://syriza.gr/,,"SYRIZA-PS website displays recent statements by party officials including Dourou accusing New Democracy of blackmailing voters with Greek-Turkish relations, Pappas criticizing government fiscal policy with 9 billion surplus, and Arvanitis addressing the European Parliament on far-right rise and demographic crisis.",Rena Dourou; Nikos Pappas; Dimitris Melidis; Giorgos Papaileiou; Kostas Arvanitis; Elena Akrita,4,Kostas Arvanitis,Η Δεξιά συρρικνώνει την Ελλάδα,The Right is shrinking Greece,syriza-5,1,high,,,,
227772d92df990478927,2026-W39,2026-09-19,GR,syriza,SYRIZA,far-left,press,press_characterisation,The Press Project,"Opposition, unions and pensioners condemn Mitsotakis’s TIF measures - The Press Project",https://news.google.com/rss/articles/CBMimAFBVV95cUxQMFVsZll1b3lyUllzNUhldl9oNWM3YnFlNGhDeVZ0Q0FMdkpEMmxCM3cyLVJwc3MtMEhZcWZQS1h6cUQ0S21WVmJVZnRZdHhxWGJScnVQenQ5cmNsZkZWSm5EWGlVTEJhWkNicm1qU2g5OGJBMXlTdVJvVUNJNjNUZDVIQU5xcmx5a2VBSUxhSjE5WnFWSjZxSw?oc=5,,"SYRIZA – Progressive Alliance condemned measures announced by Prime Minister Mitsotakis at the Thessaloniki International Fair (TIF), joining opposition parties, unions, and pensioners in criticism.",SYRIZA – Progressive Alliance,,,,,syriza-3,1,high,,,,
0d7cd4426887c582b1be,2026-W39,2026-09-18,GR,syriza,SYRIZA,far-left,press,press_characterisation,streamlinefeed.co.ke,Independent MP Avlonitis joins PASOK parliamentary group - streamlinefeed.co.ke,https://news.google.com/rss/articles/CBMilAFBVV95cUxPZEFMaW5qTDFJRldhTmNpZzNqRGVFdUpSVER2RVBtaV9rVWMxTFBGeTlBUklfTnVob0YxOVpKVlFCS2RSZEp6MlZUZ2lpeHBJaURIbG5sUVNEeUlUWTFfQVlFdDZZdU1VNVcwR1pLYWhsZUN2SDh4RzJEWDF6Zk1hZGVPZnVDTnBDaVZBcFlrZ1lEd3dD?oc=5,,Independent MP Avlonitis has joined the PASOK parliamentary group.,Avlonitis,,,,,syriza-0,1,high,,,,
7a0023e9ed0a8da956ca,2026-W39,2026-09-21,DE,afd,AfD,far-right,press,press_characterisation,Il Sole 24 ORE,"Linke comes first in Berlin. In Mecklenburg, the AfD stands at 38 per cent and the CDU is out. But Merz says: ‘Let’s press ahead with the reforms’ - Il Sole 24 ORE",https://news.google.com/rss/articles/CBMitAFBVV95cUxONldieDg0NGJ5YkdDTDVfX01iOHR0RjhaejJIN1lGT3p1b0VOWFhRU3Vwd2oyazZxQ2VidC1pOVd0ZUVtYVZUeTF2blIzRHdUMFM4OVo3VTJ4MUtRMk51c0hkUDBvT3dNdEJtLUtnSzYxWFlsMjR0Yzd5Nng5N2tHWnVNTjJodzExUXpMTEtCUUFsVVNySWxsUWFVMzY1UzBVcngtclVvY09wSE04UFlJem11UjA?oc=5,,"The AfD achieved 38 percent support in Mecklenburg according to reported election or polling results, while the CDU was eliminated from representation.",Alternative für Deutschland,,,,,afd-5,1,high,,,,
a810cfa82cb968c29d4b,2026-W39,2026-09-21,DE,afd,AfD,far-right,press,press_characterisation,euractiv.com,AfD wins Mecklenburg-Western Pomerania as Berlin swings left - euractiv.com,https://news.google.com/rss/articles/CBMihAFBVV95cUxNcjY3WWxHRXc2YjgyN3hINmpsN0psaFhtWU04OEtWakljTEhBei1wVEZIYzNhbzY0WkRBNk02YzlSNUh3YzF5ZjVpQlNFZHM4RTE1WXpwNGtlQks1TUN1VE1hLTBjb1dVT2JXcXozMzZ6YVFobnpIaXhrUF8xbEdiS3JKRjk?oc=5,,Alternative für Deutschland won the state election in Mecklenburg-Western Pomerania.,Alternative für Deutschland,,,,,afd-4,1,high,,,,
7b5509d0dd8d29bdcf1d,2026-W39,2026-09-21,DE,afd,AfD,far-right,press,press_characterisation,Hungarian Conservative,"AfD Wins Another Key State, Merz’s CDU on Track to Be Wiped Out in Mecklenburg - Hungarian Conservative",https://news.google.com/rss/articles/CBMisAFBVV95cUxNbC1DRm9CSS1yUlVvcWlvZWtqM2QtVjVKQVNkb1J2Q0wzS2NHd3lOb1lzelNTZDdQel9KY0Z1b1R0eWtJQTBSVGV6ZjdscU1ZVzl5bk1hUVoxUHRSUExwLU16U05BMGtKallKcEF2czQ4S2ZXX0pqdHVOUm1lWjhuX1hjR0dzUTh1NkhtUW5SOVhZb3VOUHBKeVRHMWV3OGthWUxPa29KRUtxQmNDc1laNQ?oc=5,,"Alternative für Deutschland won a key state election in Mecklenburg, while the CDU under Friedrich Merz faced significant electoral losses.",Alternative für Deutschland,,,,,afd-3,1,high,,,,
